samples=12741 existing=20 pending=12721
      "semantic_any_partial_or_supported": 245,
      "semantic_all_partial_or_supported": 169,
      "semantic_any_contradicted": 4,
      "semantic_any_supported_rate": 66.56,
      "semantic_any_partial_or_supported_rate": 81.94
    },
    {
      "run_id": "memos_medium",
      "question_type": "Memory Conflict",
      "wrong_with_evidence_judged": 119,
      "token_any_exact_hit": 0,
      "token_any_hit_0p60": 46,
      "semantic_any_supported": 69,
      "semantic_all_supported": 58,
      "semantic_any_partial_or_supported": 76,
      "semantic_all_partial_or_supported": 64,
      "semantic_any_contradicted": 17,
      "semantic_any_supported_rate": 57.98,
      "semantic_any_partial_or_supported_rate": 63.87
    },
    {
      "run_id": "memos_medium",
      "question_type": "Multi-hop Inference",
      "wrong_with_evidence_judged": 100,
      "token_any_exact_hit": 0,
      "token_any_hit_0p60": 35,
      "semantic_any_supported": 52,
      "semantic_all_supported": 30,
      "semantic_any_partial_or_supported": 69,
      "semantic_all_partial_or_supported": 40,
      "semantic_any_contradicted": 5,
      "semantic_any_supported_rate": 52.0,
      "semantic_any_partial_or_supported_rate": 69.0
    },
    {
      "run_id": "supermemory_medium",
      "question_type": "Basic Fact Recall",
      "wrong_with_evidence_judged": 641,
      "token_any_exact_hit": 2,
      "token_any_hit_0p60": 0,
      "semantic_any_supported": 3,
      "semantic_all_supported": 2,
      "semantic_any_partial_or_supported": 8,
      "semantic_all_partial_or_supported": 8,
      "semantic_any_contradicted": 7,
      "semantic_any_supported_rate": 0.47,
      "semantic_any_partial_or_supported_rate": 1.25
    },
    {
      "run_id": "supermemory_medium",
      "question_type": "Dynamic Update",
      "wrong_with_evidence_judged": 163,
      "token_any_exact_hit": 0,
      "token_any_hit_0p60": 0,
      "semantic_any_supported": 2,
      "semantic_all_supported": 2,
      "semantic_any_partial_or_supported": 3,
      "semantic_all_partial_or_supported": 3,
      "semantic_any_contradicted": 0,
      "semantic_any_supported_rate": 1.23,
      "semantic_any_partial_or_supported_rate": 1.84
    },
    {
      "run_id": "supermemory_medium",
      "question_type": "Generalization & Application",
      "wrong_with_evidence_judged": 415,
      "token_any_exact_hit": 3,
      "token_any_hit_0p60": 1,
      "semantic_any_supported": 8,
      "semantic_all_supported": 4,
      "semantic_any_partial_or_supported": 18,
      "semantic_all_partial_or_supported": 11,
      "semantic_any_contradicted": 3,
      "semantic_any_supported_rate": 1.93,
      "semantic_any_partial_or_supported_rate": 4.34
    },
    {
      "run_id": "supermemory_medium",
      "question_type": "Memory Conflict",
      "wrong_with_evidence_judged": 317,
      "token_any_exact_hit": 0,
      "token_any_hit_0p60": 1,
      "semantic_any_supported": 3,
      "semantic_all_supported": 3,
      "semantic_any_partial_or_supported": 6,
      "semantic_all_partial_or_supported": 6,
      "semantic_any_contradicted": 9,
      "semantic_any_supported_rate": 0.95,
      "semantic_any_partial_or_supported_rate": 1.89
    },
    {
      "run_id": "supermemory_medium",
      "question_type": "Multi-hop Inference",
      "wrong_with_evidence_judged": 131,
      "token_any_exact_hit": 1,
      "token_any_hit_0p60": 3,
      "semantic_any_supported": 3,
      "semantic_all_supported": 1,
      "semantic_any_partial_or_supported": 9,
      "semantic_all_partial_or_supported": 4,
      "semantic_any_contradicted": 1,
      "semantic_any_supported_rate": 2.29,
      "semantic_any_partial_or_supported_rate": 6.87
    }
  ],
  "detail_jsonl": "outputs\\baseline_wrong_gold_semantic_audit\\semantic_gold_evidence_detail.jsonl",
  "detail_csv": "outputs\\baseline_wrong_gold_semantic_audit\\semantic_gold_evidence_detail.csv",
  "report": "outputs\\baseline_wrong_gold_semantic_audit\\semantic_gold_evidence_report.md"
}
